,index,yearqtr,diff_mkt_share,diff_tr_error_bps,diff_tr_difference_bps,diff_mer_bps,diff_turnover_frac,diff_logDvol,diff_tr_error_perc,diff_tr_difference_perc,diff_lend_byAUM_bps,diff_marketing_fee_bps,diff_vol_share,diff_urgency_mean,diff_spread_bps_etfg,diff_spread_bps_crsp,ix_urgency_mean,ix_urgency_median,ix_urgency_std,aum_index,VIX,vix_resid,vix_plus,vix_minus
947,Russell 2000 Index,20162,0.956503108,0.3204452480000004,1.418312208,5.0,34.696034286,6.863198419999998,0.0032044519999999,0.014183123,1.5198660119999996,-0.6,0.9979110552767896,0.1970539797160503,-5.186650473,-4.141803365,1.0031220765866362,0.91107523315034,0.7305334336283642,27057390195.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
948,Russell 2000 Index,20162,0.956503108,0.3204452480000004,1.418312208,5.0,34.696034286,6.863198419999998,0.0032044519999999,0.014183123,1.5198660119999996,-0.6,0.9979110552767896,0.1970539797160503,-5.186650473,-4.141803365,1.0031220765866362,0.91107523315034,0.7305334336283642,27057390195.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
949,Russell 2000 Index,20163,0.951983348,-5.433350325999999,0.520719978,5.0,28.432452504,6.627295199999999,-0.054333503,0.0052071999999999,1.5198660119999996,-0.6,0.9973560225420514,0.2531740524460976,-5.154791453,-2.912326854,1.0411632660039942,0.9194301555657954,0.9133847809433484,28744476606.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
950,Russell 2000 Index,20163,0.951983348,-5.433350325999999,0.520719978,5.0,28.432452504,6.627295199999999,-0.054333503,0.0052071999999999,1.5198660119999996,-0.6,0.9973560225420514,0.2531740524460976,-5.154791453,-2.912326854,1.0411632660039942,0.9194301555657954,0.9133847809433484,28744476606.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
951,Russell 2000 Index,20164,0.956545206,-2.36668751,0.4758607019999999,5.0,25.400595086,5.769471639999999,-0.0236668749999999,0.004758607,1.5198660119999996,-0.6,0.9937766131095084,0.2932153592376385,-4.230399197,-4.43538143,1.0991759432559245,0.9496876769684004,1.0213813123587667,37100311095.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
952,Russell 2000 Index,20164,0.956545206,-2.36668751,0.4758607019999999,5.0,25.400595086,5.769471639999999,-0.0236668749999999,0.004758607,1.5198660119999996,-0.6,0.9937766131095084,0.2932153592376385,-4.230399197,-4.43538143,1.0991759432559245,0.9496876769684004,1.0213813123587667,37100311095.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
953,Russell 2000 Index,20171,0.947279446,1.472465411,-0.885850502,5.0,27.442661766,6.089922359999999,0.0147246539999999,-0.008858505,1.5198660119999996,-0.6,0.995479072927712,0.2321950676176435,-41.18209117,-3.035700952,1.097023823900729,0.9645274386491104,1.0071660554561552,37727283587.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
954,Russell 2000 Index,20171,0.947279446,1.472465411,-0.885850502,5.0,27.442661766,6.089922359999999,0.0147246539999999,-0.008858505,1.5198660119999996,-0.6,0.995479072927712,0.2321950676176435,-41.18209117,-3.035700952,1.097023823900729,0.9645274386491104,1.0071660554561552,37727283587.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
955,Russell 2000 Index,20172,0.945977578,-8.440228007999998,1.410820633,5.0,25.856925741,6.47337299,-0.08440228,0.014108206,1.5198660119999996,-0.6,0.9969167425514092,0.2029724042805238,0.766818182,-5.457165017,1.056624888186358,0.9583722760888322,0.8408481974554541,39002136648.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
956,Russell 2000 Index,20172,0.945977578,-8.440228007999998,1.410820633,5.0,25.856925741,6.47337299,-0.08440228,0.014108206,1.5198660119999996,-0.6,0.9969167425514092,0.2029724042805238,0.766818182,-5.457165017,1.056624888186358,0.9583722760888322,0.8408481974554541,39002136648.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
957,Russell 2000 Index,20173,0.944977002,-1.1297649100000005,0.221511379,5.0,21.775726293,6.643483310000001,-0.0112976489999999,0.002215114,1.5198660119999996,-0.6,0.9973984237413592,0.250389089370147,0.763529412,-4.787098913,1.1183967120768077,0.9715299976634924,1.0402493909973392,40226482759.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
958,Russell 2000 Index,20173,0.944977002,-1.1297649100000005,0.221511379,5.0,21.775726293,6.643483310000001,-0.0112976489999999,0.002215114,1.5198660119999996,-0.6,0.9973984237413592,0.250389089370147,0.763529412,-4.787098913,1.1183967120768077,0.9715299976634924,1.0402493909973392,40226482759.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
959,Russell 2000 Index,20174,0.946140442,0.0485542700000003,0.5448136449999998,5.0,19.659576929,5.85653615,0.000485543,0.005448136,1.5198660119999996,-0.6,0.9942940513256664,0.114747963490341,0.856153846,-6.122392421,1.1326575210701106,0.9905256878271974,1.0014535736817334,45927200575.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
960,Russell 2000 Index,20174,0.946140442,0.0485542700000003,0.5448136449999998,5.0,19.659576929,5.85653615,0.000485543,0.005448136,1.5198660119999996,-0.6,0.9942940513256664,0.114747963490341,0.856153846,-6.122392421,1.1326575210701106,0.9905256878271974,1.0014535736817334,45927200575.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
961,Russell 2000 Index,20181,0.937708134,0.0533544960000007,-0.014717497,5.0,21.240615347,6.167257190000001,0.0005335449999999,-0.000147175,1.5198660119999996,-0.6,0.995814816770592,0.1119135761005791,-62.295238092,-4.033243992,1.1522449691524843,1.0037973631441388,0.9947519417302776,43666648881.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
962,Russell 2000 Index,20181,0.937708134,0.0533544960000007,-0.014717497,5.0,21.240615347,6.167257190000001,0.0005335449999999,-0.000147175,1.5198660119999996,-0.6,0.995814816770592,0.1119135761005791,-62.295238092,-4.033243992,1.1522449691524843,1.0037973631441388,0.9947519417302776,43666648881.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
963,Russell 2000 Index,20182,0.937644122,-0.3533906729999998,1.081075811,5.0,17.134391183,5.802695330000002,-0.003533906,0.010810758,1.5198660119999996,-0.6,0.9939793677825408,0.1521629885023893,-6.877619048000001,-3.792792552,1.1282468787376427,1.0037973631441388,0.9354677970842272,49759026357.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
964,Russell 2000 Index,20182,0.937644122,-0.3533906729999998,1.081075811,5.0,17.134391183,5.802695330000002,-0.003533906,0.010810758,1.5198660119999996,-0.6,0.9939793677825408,0.1521629885023893,-6.877619048000001,-3.792792552,1.1282468787376427,1.0037973631441388,0.9354677970842272,49759026357.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
965,Russell 2000 Index,20183,0.932552036,-2.293455434,0.702200656,5.0,14.446375567,6.178512789999999,-0.0229345539999999,0.007022006,1.5198660119999996,-0.6,0.9958615624757908,0.2543789124777197,-3.985263158,-3.713768755,1.1350926505033472,1.0019909339775008,0.9503245546330468,50070739303.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
966,Russell 2000 Index,20183,0.932552036,-2.293455434,0.702200656,5.0,14.446375567,6.178512789999999,-0.0229345539999999,0.007022006,1.5198660119999996,-0.6,0.9958615624757908,0.2543789124777197,-3.985263158,-3.713768755,1.1350926505033472,1.0019909339775008,0.9503245546330468,50070739303.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
967,Russell 2000 Index,20184,0.93615076,-5.41529553,1.107135737,5.0,23.975975907,5.006696720000001,-0.054152955,0.011071358,1.5198660119999996,-0.6,0.98670304498919,0.2964615652861808,-5.810526316000001,-6.260681175,1.1465086389328591,1.0113439934999593,0.9215732607011978,42867334329.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
968,Russell 2000 Index,20184,0.93615076,-5.41529553,1.107135737,5.0,23.975975907,5.006696720000001,-0.054152955,0.011071358,1.5198660119999996,-0.6,0.98670304498919,0.2964615652861808,-5.810526316000001,-6.260681175,1.1465086389328591,1.0113439934999593,0.9215732607011978,42867334329.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
969,Russell 2000 Index,20191,0.930232776,-0.4682589900000007,-0.473243722,5.0,20.090642036,6.05168286,-0.00468259,-0.004732438,1.5198660119999996,-0.6,0.9953032608585838,0.2230134126902491,,-3.892701312,1.120065436523574,1.0181669990695386,0.7979115842924539,44466615061.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
970,Russell 2000 Index,20191,0.930232776,-0.4682589900000007,-0.473243722,5.0,20.090642036,6.05168286,-0.00468259,-0.004732438,1.5198660119999996,-0.6,0.9953032608585838,0.2230134126902491,,-3.892701312,1.120065436523574,1.0181669990695386,0.7979115842924539,44466615061.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
971,Russell 2000 Index,20192,0.928974872,-1.3456569470000002,0.5087895570000001,5.0,15.526527604000002,5.368164419999999,-0.01345657,0.005087896,1.5198660119999996,-0.6,0.9907179150399112,0.2369458605499947,-3.725,-5.180480114,1.136136055908459,1.0181583912183718,0.9209662079633152,42868737790.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
972,Russell 2000 Index,20192,0.928974872,-1.3456569470000002,0.5087895570000001,5.0,15.526527604000002,5.368164419999999,-0.01345657,0.005087896,1.5198660119999996,-0.6,0.9907179150399112,0.2369458605499947,-3.725,-5.180480114,1.136136055908459,1.0181583912183718,0.9209662079633152,42868737790.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
973,Russell 2000 Index,20193,0.933785972,-1.8863010129999989,-0.12084105,5.0,17.305621438,5.109024340000001,-0.01886301,-0.0012084109999999,1.5198660119999996,-0.6,0.9879886225177869,0.2196377760124997,-3.1765,-5.678685714,1.119781332012796,1.013354100421357,0.8053851172660125,45610138183.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
974,Russell 2000 Index,20193,0.933785972,-1.8863010129999989,-0.12084105,5.0,17.305621438,5.109024340000001,-0.01886301,-0.0012084109999999,1.5198660119999996,-0.6,0.9879886225177869,0.2196377760124997,-3.1765,-5.678685714,1.119781332012796,1.013354100421357,0.8053851172660125,45610138183.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
975,Russell 2000 Index,20194,0.936369908,-0.1273656499999997,0.042411851,5.0,9.483726923,4.591201850000001,-0.0012736559999999,0.0004241189999999,1.5198660119999996,-0.6,0.9799222744777464,0.2333846866700848,-1.835,-3.5297591830000004,1.1328935073401556,1.0251768000203445,0.8142155037288741,48934575090.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
976,Russell 2000 Index,20194,0.936369908,-0.1273656499999997,0.042411851,5.0,9.483726923,4.591201850000001,-0.0012736559999999,0.0004241189999999,1.5198660119999996,-0.6,0.9799222744777464,0.2333846866700848,-1.835,-3.5297591830000004,1.1328935073401556,1.0251768000203445,0.8142155037288741,48934575090.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
977,Russell 2000 Index,20201,0.931075952,11.258324369999997,-8.24178534,5.0,30.18391449,4.243160179999997,0.112583243,-0.0824178529999999,1.5198660119999996,-0.6,0.9716824343946,0.1999027517737827,-13.320454549,-22.823107518,1.1130860198631594,0.9937160161974948,0.8489316683024362,34967632582.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
978,Russell 2000 Index,20201,0.931075952,11.258324369999997,-8.24178534,5.0,30.18391449,4.243160179999997,0.112583243,-0.0824178529999999,1.5198660119999996,-0.6,0.9716824343946,0.1999027517737827,-13.320454549,-22.823107518,1.1130860198631594,0.9937160161974948,0.8489316683024362,34967632582.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
979,Russell 2000 Value Index,20161,0.968298974,-13.45112827,-2.325865127,5.0,4.436788712,5.633403920000001,-0.1345112829999999,-0.023258651,1.3310361950000011,-0.6,0.9928727280983736,0.2421377736612278,-100.35813640000003,-4.5313686550000005,0.9474668260905836,0.8687809397530194,0.7015632193887649,5738667182.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
980,Russell 2000 Value Index,20161,0.968298974,-13.45112827,-2.325865127,5.0,4.436788712,5.633403920000001,-0.1345112829999999,-0.023258651,1.3310361950000011,-0.6,0.9928727280983736,0.2421377736612278,-100.35813640000003,-4.5313686550000005,0.9474668260905836,0.8687809397530194,0.7015632193887649,5738667182.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
981,Russell 2000 Value Index,20162,0.967442362,-27.89626584,3.85368959,5.0,5.8658941790000005,6.016710999999999,-0.278962658,0.038536896,1.3310361950000011,-0.6,0.9951365077398264,0.2385597082878525,-4.173006868,-4.211720711,0.9632113222825625,0.8802949846472748,0.7183145362147186,5934628932.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
982,Russell 2000 Value Index,20162,0.967442362,-27.89626584,3.85368959,5.0,5.8658941790000005,6.016710999999999,-0.278962658,0.038536896,1.3310361950000011,-0.6,0.9951365077398264,0.2385597082878525,-4.173006868,-4.211720711,0.9632113222825625,0.8802949846472748,0.7183145362147186,5934628932.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
983,Russell 2000 Value Index,20163,0.964804278,-10.619144563,2.440677753,5.0,6.173720391,5.746085820000001,-0.106191446,0.024406778,1.3310361950000011,-0.6,0.9936298280027316,0.2001179735701169,-7.023040145,-8.531947455000001,0.9948284356059348,0.9027485102479385,0.7351198309337816,6690931072.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
984,Russell 2000 Value Index,20163,0.964804278,-10.619144563,2.440677753,5.0,6.173720391,5.746085820000001,-0.106191446,0.024406778,1.3310361950000011,-0.6,0.9936298280027316,0.2001179735701169,-7.023040145,-8.531947455000001,0.9948284356059348,0.9027485102479385,0.7351198309337816,6690931072.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
985,Russell 2000 Value Index,20164,0.96473653,-5.763174959999999,0.214560112,5.0,2.3214173540000003,4.47897847,-0.05763175,0.002145601,1.3310361950000011,-0.6,0.9775645372629128,0.1709327690972883,-3.87515601,-5.618043074,1.0185211894276471,0.921187367483243,0.7766343941955599,8441983670.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
986,Russell 2000 Value Index,20164,0.96473653,-5.763174959999999,0.214560112,5.0,2.3214173540000003,4.47897847,-0.05763175,0.002145601,1.3310361950000011,-0.6,0.9775645372629128,0.1709327690972883,-3.87515601,-5.618043074,1.0185211894276471,0.921187367483243,0.7766343941955599,8441983670.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
987,Russell 2000 Value Index,20171,0.9619474,-0.6333530340000006,-0.989966826,5.0,1.5639278280000002,4.511048709999999,-0.006333531,-0.009899668,1.3310361950000011,-0.6,0.9782649376001096,0.17263099800185,-274.74947353,-6.651471853,0.983557129715274,0.9114150940113332,0.7273124378293653,9070581500.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
988,Russell 2000 Value Index,20171,0.9619474,-0.6333530340000006,-0.989966826,5.0,1.5639278280000002,4.511048709999999,-0.006333531,-0.009899668,1.3310361950000011,-0.6,0.9782649376001096,0.17263099800185,-274.74947353,-6.651471853,0.983557129715274,0.9114150940113332,0.7273124378293653,9070581500.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
989,Russell 2000 Value Index,20172,0.960501264,-12.871260737,2.098054344,4.0,1.922278924,4.874771049999998,-0.1287126069999999,0.020980544,1.3310361950000011,-0.6,0.98484207374741,0.1655148368007712,,-5.828098956,0.9857088061370336,0.8954772510123064,0.7637793862397765,8666352202.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
990,Russell 2000 Value Index,20172,0.960501264,-12.871260737,2.098054344,4.0,1.922278924,4.874771049999998,-0.1287126069999999,0.020980544,1.3310361950000011,-0.6,0.98484207374741,0.1655148368007712,,-5.828098956,0.9857088061370336,0.8954772510123064,0.7637793862397765,8666352202.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
991,Russell 2000 Value Index,20173,0.959273012,-2.46234501,0.777000792,4.0,1.250808109,4.612287509999998,-0.02462345,0.007770008,1.3310361950000011,-0.6,0.9803370758527938,0.2533998564073381,,-5.597995319000001,1.0033673050931924,0.9154402815746532,0.7505428613946118,8646514725.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
992,Russell 2000 Value Index,20173,0.959273012,-2.46234501,0.777000792,4.0,1.250808109,4.612287509999998,-0.02462345,0.007770008,1.3310361950000011,-0.6,0.9803370758527938,0.2533998564073381,,-5.597995319000001,1.0033673050931924,0.9154402815746532,0.7505428613946118,8646514725.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
993,Russell 2000 Value Index,20174,0.9611567,-8.501516389999999,-1.908814648,4.0,2.789999353,5.015102659999998,-0.0850151639999999,-0.019088146,1.3310361950000011,-0.6,0.9868136160736436,0.2723291924258778,,-5.503937899,1.0825832953275931,0.9540281716600384,0.9061209016124036,9721396378.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
994,Russell 2000 Value Index,20174,0.9611567,-8.501516389999999,-1.908814648,4.0,2.789999353,5.015102659999998,-0.0850151639999999,-0.019088146,1.3310361950000011,-0.6,0.9868136160736436,0.2723291924258778,,-5.503937899,1.0825832953275931,0.9540281716600384,0.9061209016124036,9721396378.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
995,Russell 2000 Value Index,20181,0.959054562,-36.839711859,1.5379876439999998,4.0,1.325672654,4.716612429999998,-0.368397119,0.0153798759999999,1.3310361950000011,-0.6,0.982267761406272,0.1962215908077378,-12.964285719999996,-6.483110773,1.063584074019419,0.9583722760888322,0.8347247874687234,9207782167.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
996,Russell 2000 Value Index,20181,0.959054562,-36.839711859,1.5379876439999998,4.0,1.325672654,4.716612429999998,-0.368397119,0.0153798759999999,1.3310361950000011,-0.6,0.982267761406272,0.1962215908077378,-12.964285719999996,-6.483110773,1.063584074019419,0.9583722760888322,0.8347247874687234,9207782167.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
997,Russell 2000 Value Index,20182,0.960534616,-12.335432224,2.257332291,4.0,2.911283917,5.611858949999999,-0.1233543229999999,0.022573323,1.3310361950000011,-0.6,0.9927180702674876,0.1826146991901354,-7.398571427,-5.627035797,1.0408391593367614,0.9467922993660292,0.7105199093991429,10726103464.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
998,Russell 2000 Value Index,20182,0.960534616,-12.335432224,2.257332291,4.0,2.911283917,5.611858949999999,-0.1233543229999999,0.022573323,1.3310361950000011,-0.6,0.9927180702674876,0.1826146991901354,-7.398571427,-5.627035797,1.0408391593367614,0.9467922993660292,0.7105199093991429,10726103464.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
999,Russell 2000 Value Index,20183,0.957975628,-12.567811255,2.396954484,4.0,2.163873137,4.941646449999999,-0.125678112,0.023969545,1.3310361950000011,-0.6,0.9858156595577264,0.2482177424802959,-7.406842104999999,-6.5177504840000005,1.0398769408074369,0.9449158150193012,0.7933417606444311,10549961985.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1000,Russell 2000 Value Index,20183,0.957975628,-12.567811255,2.396954484,4.0,2.163873137,4.941646449999999,-0.125678112,0.023969545,1.3310361950000011,-0.6,0.9858156595577264,0.2482177424802959,-7.406842104999999,-6.5177504840000005,1.0398769408074369,0.9449158150193012,0.7933417606444311,10549961985.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1001,Russell 2000 Value Index,20184,0.956938112,-4.576743770000002,0.6954690400000001,4.0,2.80786873,4.146200479999999,-0.0457674379999999,0.006954691,1.3310361950000011,-0.6,0.9688441679395248,0.3016086473455562,-10.07166667,-11.733115692,1.1004799513888492,0.9478758354206296,1.2513504453743904,9152137100.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
1002,Russell 2000 Value Index,20184,0.956938112,-4.576743770000002,0.6954690400000001,4.0,2.80786873,4.146200479999999,-0.0457674379999999,0.006954691,1.3310361950000011,-0.6,0.9688441679395248,0.3016086473455562,-10.07166667,-11.733115692,1.1004799513888492,0.9478758354206296,1.2513504453743904,9152137100.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
1003,Russell 2000 Value Index,20191,0.948354834,-2.996476550000001,-1.454006743,4.0,1.945215429,4.642695939999999,-0.029964765,-0.014540067,1.3310361950000011,-0.6,0.9809203768934364,0.2726220004007283,,-7.112477665,1.0436017131427149,0.939176134803571,0.8131271701803858,9440674411.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
1004,Russell 2000 Value Index,20191,0.948354834,-2.996476550000001,-1.454006743,4.0,1.945215429,4.642695939999999,-0.029964765,-0.014540067,1.3310361950000011,-0.6,0.9809203768934364,0.2726220004007283,,-7.112477665,1.0436017131427149,0.939176134803571,0.8131271701803858,9440674411.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
1005,Russell 2000 Value Index,20192,0.944051416,-5.273649150000001,-1.665907366,4.0,1.975661481,4.519047500000001,-0.0527364919999999,-0.016659074,1.3310361950000011,-0.6,0.9784362313393976,0.2623576372530111,-6.478868421,-6.078638278,1.0407478671992616,0.9459204995094388,0.8000784473616059,9010212616.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
1006,Russell 2000 Value Index,20192,0.944051416,-5.273649150000001,-1.665907366,4.0,1.975661481,4.519047500000001,-0.0527364919999999,-0.016659074,1.3310361950000011,-0.6,0.9784362313393976,0.2623576372530111,-6.478868421,-6.078638278,1.0407478671992616,0.9459204995094388,0.8000784473616059,9010212616.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
1007,Russell 2000 Value Index,20193,0.94385516,-3.4139777600000016,-2.731398708,4.0,2.4026648129999995,4.491463469999999,-0.034139777,-0.0273139869999999,1.3310361950000011,-0.6,0.977839818388724,0.204976874003844,-5.181000000000001,-6.026892758999999,1.033596346171252,0.9482441161758076,0.7777768363600296,9493229900.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
1008,Russell 2000 Value Index,20193,0.94385516,-3.4139777600000016,-2.731398708,4.0,2.4026648129999995,4.491463469999999,-0.034139777,-0.0273139869999999,1.3310361950000011,-0.6,0.977839818388724,0.204976874003844,-5.181000000000001,-6.026892758999999,1.033596346171252,0.9482441161758076,0.7777768363600296,9493229900.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
1009,Russell 2000 Value Index,20194,0.942424748,1.035179209999999,-0.1028639089999998,4.0,2.292352615,4.77283478,0.0103517919999999,-0.001028639,1.3310361950000011,-0.6,0.9832290728558776,0.2754570412113093,-4.965,-5.649271307000001,1.089540796578207,0.9632246764201792,1.2230226880498969,10043451109.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
1010,Russell 2000 Value Index,20194,0.942424748,1.035179209999999,-0.1028639089999998,4.0,2.292352615,4.77283478,0.0103517919999999,-0.001028639,1.3310361950000011,-0.6,0.9832290728558776,0.2754570412113093,-4.965,-5.649271307000001,1.089540796578207,0.9632246764201792,1.2230226880498969,10043451109.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
1011,Russell 2000 Value Index,20201,0.941790082,-7.506844059999999,-9.078178539,4.0,-0.7011318510000004,3.4386169499999983,-0.07506844,-0.090781785,1.3310361950000011,-0.6,0.9377797091005592,0.2264760752469787,-17.64272727,-23.006080881,1.0768260215526526,0.9420258208282386,1.1352467262699533,7040087813.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
1012,Russell 2000 Value Index,20201,0.941790082,-7.506844059999999,-9.078178539,4.0,-0.7011318510000004,3.4386169499999983,-0.07506844,-0.090781785,1.3310361950000011,-0.6,0.9377797091005592,0.2264760752469787,-17.64272727,-23.006080881,1.0768260215526526,0.9420258208282386,1.1352467262699533,7040087813.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
1013,Russell 3000 Index,20161,0.930244596,-26.48034901,6.093315714,5.0,-0.7487471370000001,2.80147541,-0.26480349,0.060933157,0.4045427239999999,-0.6,0.8855110008454142,0.1367792783207178,3442.1062773,-5.580837315999999,0.909586286137065,0.7724599564171384,0.71628300436168,6169590667.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
1014,Russell 3000 Index,20161,0.930244596,-26.48034901,6.093315714,5.0,-0.7487471370000001,2.80147541,-0.26480349,0.060933157,0.4045427239999999,-0.6,0.8855110008454142,0.1367792783207178,3442.1062773,-5.580837315999999,0.909586286137065,0.7724599564171384,0.71628300436168,6169590667.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
1015,Russell 3000 Index,20162,0.926843832,-19.635587477,3.828364918,5.0,-0.01416353,3.26895974,-0.1963558749999999,0.038283649,0.4045427239999999,-0.6,0.9266969194218098,0.1094700907153297,11.196459894999998,-3.907761812,0.946525026007614,0.8011189374414925,0.7567161997055883,6254511876.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
1016,Russell 3000 Index,20162,0.926843832,-19.635587477,3.828364918,5.0,-0.01416353,3.26895974,-0.1963558749999999,0.038283649,0.4045427239999999,-0.6,0.9266969194218098,0.1094700907153297,11.196459894999998,-3.907761812,0.946525026007614,0.8011189374414925,0.7567161997055883,6254511876.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
1017,Russell 3000 Index,20163,0.914098916,-29.576102725,2.380078215,5.0,0.302733404,3.74954706,-0.295761027,0.023800782,0.4045427239999999,-0.6,0.9540249193135184,0.2146805623550821,29.026978082,-7.225573462,0.9019701042970096,0.7596546102090204,0.6943165378633614,6466871390.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
1018,Russell 3000 Index,20163,0.914098916,-29.576102725,2.380078215,5.0,0.302733404,3.74954706,-0.295761027,0.023800782,0.4045427239999999,-0.6,0.9540249193135184,0.2146805623550821,29.026978082,-7.225573462,0.9019701042970096,0.7596546102090204,0.6943165378633614,6466871390.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
1019,Russell 3000 Index,20164,0.913395052,-3.2053853899999982,-0.970094811,5.0,1.636324985,4.454185859999999,-0.032053854,-0.009700948,0.4045427239999999,-0.6,0.9770078254425296,0.3114110126695987,51.981803843,-5.544906963000001,0.9768598638318038,0.7933802754380108,1.4408818114379127,6837998070.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
1020,Russell 3000 Index,20164,0.913395052,-3.2053853899999982,-0.970094811,5.0,1.636324985,4.454185859999999,-0.032053854,-0.009700948,0.4045427239999999,-0.6,0.9770078254425296,0.3114110126695987,51.981803843,-5.544906963000001,0.9768598638318038,0.7933802754380108,1.4408818114379127,6837998070.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
1021,Russell 3000 Index,20171,0.918176082,-2.866996232000001,-0.830460996,5.0,0.5085473529999999,3.5859727900000014,-0.028669962,-0.00830461,0.4045427239999999,-0.6,0.946074852014441,0.2371256047507667,-247.85332769,-5.524254549,0.94855549017688,0.7917535740472079,0.9846400859184512,7707987406.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
1022,Russell 3000 Index,20171,0.918176082,-2.866996232000001,-0.830460996,5.0,0.5085473529999999,3.5859727900000014,-0.028669962,-0.00830461,0.4045427239999999,-0.6,0.946074852014441,0.2371256047507667,-247.85332769,-5.524254549,0.94855549017688,0.7917535740472079,0.9846400859184512,7707987406.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
