index_name,ST_BUSHEE,st_75_,index_id,RelSPread_crsp,turnover_perc,numholdings_,aum_ETFG_,dvol,sep_ind_,top3_issuer,urgency_mean,urgency_std,aum_ind_bn,dvol_ind_bn,spread_ind_bps,num_const_00,ratio_hu,d_OwnIndex
MSCI Sweden NR USD,0.37384336,0,MSCI Sweden NR USD,0.001422359,911.2266437,44.88142292,237696817.9,8142599.778,0,0,0.800925986,0.654980054,0.237696818,0.0081426,14.22358958,0.448814229,0.817778503,0
MSCI Switzerland,0.327051593,0,Switzerland,0.00170688,487.858374,48.84896333,755413198.5,21184014.16,1,0,0.738277562,0.564550759,0.755413199,0.021184014,17.06880183,0.488489633,0.76468633,0
MSCI Switzerland 25/50 100% Hedged to USD Index,0.91392197,1,MSCI Switzerland 25/50 100% Hedged to USD Index,0.002493588,104.2630634,7.46835443,9444736.898,36856.35568,0,0,0.516115071,0.32111877,0.009444737,3.69E-05,24.93587795,0.074683544,0.622184446,0
MSCI Taiwan,0.377793524,0,Taiwan,0.000935992,738.8360763,97.42882286,2020563651,107697760.2,1,0,0.750735606,0.702829375,2.020563651,0.10769776,9.359920962,0.974288229,0.936187612,0
MSCI Thailand IMI 25-50 NR USD,0.482650766,0,MSCI Thailand IMI 25-50 NR USD,0.002539849,765.3090359,122.9644269,391280003.5,12024440.05,0,0,0.882179947,0.714453943,0.391280004,0.01202444,25.39848926,1.229644269,0.809873252,0
MSCI Turkey IMI NR USD,0.478034412,0,MSCI Turkey IMI NR USD,0.001942901,828.062275,47.67193676,237515499.9,7930165.691,0,0,0.833916115,0.719580499,0.2375155,0.007930166,19.42901208,0.476719368,0.862893145,0
MSCI UK,0.243391616,0,UK,0.001757448,733.2667524,114.8262996,1160251857,50668713.5,1,0,0.747754996,0.578092313,1.160251857,0.050668713,17.57447911,1.148262996,0.773103912,0
MSCI US Prime Market 750 NR USD,0.090566172,0,MSCI US Prime Market 750 NR USD,0.00051906,90.50703919,581.6126482,17754511151,59545613.69,0,1,0.951649618,0.693181883,17.75451115,0.059545614,5.190595674,5.816126482,0.728400316,0
MSCI US Prime Market Growth NR USD,0.098224152,0,MSCI US Prime Market Growth NR USD,0.000379085,105.4869435,274.1541502,55396368673,222099757.1,0,1,1.006399765,0.746028214,55.39636867,0.222099757,3.790851644,2.741541502,0.741284169,0
MSCI US Prime Market Value NR USD,0.112936145,0,MSCI US Prime Market Value NR USD,0.000371804,130.3813322,339.8498024,51435756485,258881924.8,0,1,0.980027497,0.726108465,51.43575648,0.258881925,3.71804216,3.398498024,0.740906216,0
MSCI US Small Cap 1750 NR USD,0.117056813,0,MSCI US Small Cap 1750 NR USD,0.000499494,141.306249,1370.272727,28185414990,148895977,0,1,0.989124563,0.677242976,28.18541499,0.148895977,4.994938767,13.70272727,0.684689271,0
MSCI US Small Cap Growth NR USD,0.145784984,0,MSCI US Small Cap Growth NR USD,0.000775212,125.4507345,589.8458498,10643740467,49519347.41,0,1,0.896660159,0.580774673,10.64374047,0.049519347,7.752119213,5.898458498,0.647708797,0
MSCI US Small Cap Value NR USD,0.124050082,0,MSCI US Small Cap Value NR USD,0.000643352,146.4507991,875.0711462,13501825264,73524787.22,0,1,0.917301424,0.594140428,13.50182526,0.073524787,6.433518079,8.750711462,0.647704683,0
MSCI USA Cyclical Sectors  USA Defensive Sectors 150/50 Return Spread Index,0.433996612,0,MSCI USA Cyclical Sectors  USA Defensive Sectors 150/50 Return Spread Index,0.002496435,170.9190268,473.0271739,14277172.58,96866.91089,0,0,0.38513145,0.180454715,0.014277173,9.69E-05,24.96434631,4.730271739,0.468553568,0
MSCI USA Defensive Sectors  USA Cyclical Sectors 150/50 Return Spread Index,0.42102833,0,MSCI USA Defensive Sectors  USA Cyclical Sectors 150/50 Return Spread Index,0.003029475,90.25864348,181.125,9161022.96,33795.30502,0,0,0.396289366,0.165039194,0.009161023,3.38E-05,30.29474531,1.81125,0.416461324,0
MSCI USA Diversified Multi-Factor Index,0.338841299,0,MSCI USA Diversified Multi-Factor Index,0.000859245,195.6705806,155.3557312,829213984,6229018.828,0,0,0.722985698,0.418159116,0.829213984,0.006229019,8.592445882,1.553557312,0.57837813,0
MSCI USA ESG Focus Index,0.540922114,1,MSCI USA ESG Focus Index,0.000812495,248.9807115,336.3320158,7393626153,67789184.98,0,0,0.775291265,0.511737068,7.393626153,0.067789185,8.124950402,3.363320158,0.660057827,0
MSCI USA ESG Leaders Index,0.248370758,0,MSCI USA ESG Leaders Index,0.001774227,38.6314841,305.0160643,2187056755,3769643.093,0,0,0.658617345,0.435166814,2.187056755,0.003769643,17.742272,3.050160643,0.660727837,0
MSCI USA ESG Universal Top - Bottom 150/50 Return Spread Index,0.434558882,0,MSCI USA ESG Universal Top - Bottom 150/50 Return Spread Index,0.002227968,69.10745449,109.3215859,11617839.52,35208.33259,0,0,0.469314653,0.082305999,0.01161784,3.52E-05,22.27968131,1.093215859,0.175374877,0
MSCI USA Extended ESG Leaders Index,0.519290282,1,MSCI USA Extended ESG Leaders Index,0.001239166,41.16288174,299.4505929,2228120788,3688083.66,0,1,0.687725603,0.49350151,2.228120788,0.003688084,12.39165816,2.994505929,0.717584904,0
MSCI USA Extended ESG Select Index,0.127478705,0,MSCI USA Extended ESG Select Index,0.00085372,153.7092999,144.9920949,1546945266,9123003.708,0,1,0.873420743,0.643331691,1.546945266,0.009123004,8.537203251,1.449920949,0.73656562,0
MSCI USA IMI Consumer Discretionary USD,0.096340092,0,MSCI USA IMI Consumer Discretionary USD,0.000701072,292.0743695,289.5219124,856535350.1,10157443.94,0,0,0.859319932,0.615761888,0.85653535,0.010157444,7.010721347,2.895219124,0.716568842,0
MSCI USA IMI Consumer Staples USD,0.106985562,0,MSCI USA IMI Consumer Staples USD,0.000650318,254.6948464,108.8605578,689295556.9,6684399.981,0,0,0.90412929,0.630063513,0.689295557,0.0066844,6.50317744,1.088605578,0.696873245,0
MSCI USA IMI Energy USD,0.126485976,0,MSCI USA IMI Energy USD,0.001144251,567.7203295,111.7729084,434934406.7,9374093.515,0,0,0.865955909,0.632298023,0.434934407,0.009374094,11.44251052,1.117729084,0.730173461,0
MSCI USA IMI Financials USD,0.12984244,0,MSCI USA IMI Financials USD,0.000842767,235.5969288,415.8844622,791740610.6,7224043.874,0,0,0.928076481,0.647125599,0.791740611,0.007224044,8.427672175,4.158844622,0.697276153,0
MSCI USA IMI Health Care USD,0.094726637,0,MSCI USA IMI Health Care USD,0.000828382,170.5105305,399.2629482,1918261482,12392173.79,0,0,0.949720388,0.670004623,1.918261482,0.012392174,8.28381844,3.992629482,0.705475665,0
MSCI USA IMI Industrials USD,0.123909673,0,MSCI USA IMI Industrials USD,0.000865085,275.6460946,352.0358566,391319029.5,4211449.116,0,0,0.877869363,0.61247611,0.39131903,0.004211449,8.650853491,3.520358566,0.697684799,0
MSCI USA IMI Information Technology USD,0.076532658,0,MSCI USA IMI Information Technology USD,0.000502148,271.0210854,344.9760956,3992331406,40369177.51,0,0,1.010076854,0.696418825,3.992331406,0.040369178,5.021481297,3.449760956,0.689471125,0
MSCI USA IMI Materials USD,0.08623228,0,MSCI USA IMI Materials USD,0.000953733,303.37334,132.4262948,176358107.3,2082511.538,0,0,0.845711461,0.624650295,0.176358107,0.002082512,9.537334284,1.324262948,0.738609235,0
MSCI USA IMI Telecommu Serv 25/50 USD,0.092153793,0,MSCI USA IMI Telecommu Serv 25/50 USD,0.000969983,243.1210475,118.187251,525506215.8,4895021.257,0,0,0.759109303,0.516461578,0.525506216,0.004895021,9.699826082,1.18187251,0.680352059,0
MSCI USA IMI Utilities USD,0.101044605,0,MSCI USA IMI Utilities USD,0.000690385,268.3412541,81.55776892,917311668.3,9746694.319,0,0,0.876063562,0.651015456,0.917311668,0.009746694,6.903854289,0.815577689,0.743114408,0
MSCI USA Index,0.114739888,0,MSCI USA Index,0.003044608,589.1042734,626.8695652,8020060.212,160720.6166,0,0,0.513927064,0.061744348,0.00802006,0.000160721,30.44608281,6.268695652,0.120142239,0
MSCI USA Mid Cap Diversified Multiple-Factor Index,0.886250111,1,MSCI USA Mid Cap Diversified Multiple-Factor Index,0.001744396,191.445997,90.29644269,2659624.162,30516.59899,0,1,0.269195549,0.160715732,0.002659624,3.05E-05,17.44396178,0.902964427,0.597022248,0
MSCI USA Minimum Volatility (USD) NR USD,0.178606258,0,MSCI USA Minimum Volatility (USD) NR USD,0.000386099,221.8926706,204.0316206,34463278673,301241226.6,0,0,1.022890151,0.723987412,34.46327867,0.301241227,3.860985153,2.040316206,0.707786081,0
MSCI USA Momentum GR USD,0.221786914,0,MSCI USA Momentum GR USD,0.000462924,328.2594124,129.3952569,10596945848,135051987.2,0,0,0.99426283,0.694118224,10.59694585,0.135051987,4.629243915,1.293952569,0.698123477,0
MSCI USA NR USD,0.384144878,0,MSCI USA NR USD,0.001484587,147.1362419,630.3399209,250482785.5,1861883.222,0,0,0.597984221,0.41701186,0.250482786,0.001861883,14.84586833,6.303399209,0.697362648,0
MSCI USA Quality GR USD,0.190489175,0,MSCI USA Quality GR USD,0.000432906,198.4391834,128.8774704,18428524379,143195604,0,0,0.96899342,0.703662088,18.42852438,0.143195604,4.329064399,1.288774704,0.726178396,0
MSCI USA Quality Mix A-Series Index,0.461030186,0,MSCI USA Quality Mix A-Series Index,0.000785706,246.4009677,609.5418327,744505572.1,7102334.153,0,1,0.930444312,0.649396103,0.744505572,0.007102334,7.857058002,6.095418327,0.697941934,0
MSCI USA Risk Weighted GR USD,0.362439179,0,MSCI USA Risk Weighted GR USD,0.000791681,402.0624743,631.3596838,856319176.2,15444435.41,0,0,0.631623159,0.405743087,0.856319176,0.015444435,7.916805936,6.313596838,0.642381587,0
MSCI USA Select Value Momentum Blend Index,0.169291869,0,MSCI USA Select Value Momentum Blend Index,0.001618561,36.16692344,207.5098814,474115291.3,703167.3159,0,0,0.810227162,0.5866811,0.474115291,0.000703167,16.18560742,2.075098814,0.724094584,0
MSCI USA Sm Cap Select Value Momentum Blend Index,0.149373198,0,MSCI USA Sm Cap Select Value Momentum Blend Index,0.002139986,80.51311431,498.0513834,240005513,756342.1159,0,0,0.667954075,0.538940641,0.240005513,0.000756342,21.39985653,4.980513834,0.806852837,0
MSCI USA Small Cap Diversified Multi-Factor Index,0.370099133,0,MSCI USA Small Cap Diversified Multi-Factor Index,0.001494638,228.107438,512.9011858,455188857.6,3546613.89,0,0,0.71225498,0.451592617,0.455188858,0.003546614,14.94638004,5.129011858,0.634032236,0
MSCI USA Small Cap Extended ESG Focus Index,0.255906759,0,MSCI USA Small Cap Extended ESG Focus Index,0.001478237,302.3747222,981.3478261,271920080,2574948.156,0,1,0.784686321,0.474609532,0.27192008,0.002574948,14.78236823,9.813478261,0.604839818,0
MSCI USA Small Cap Index,,0,MSCI USA Small Cap Index,0.002972053,199.3240955,1738.679842,3745615.63,39980.6512,0,0,0.608817519,,0.003745616,4.00E-05,29.7205331,17.38679842,,0
MSCI USA Small Cap Minimum Volatility (USD) Index,0.181140469,0,MSCI USA Small Cap Minimum Volatility (USD) Index,0.001507249,272.1378953,374.0434783,697674554.8,7598617.869,0,0,0.795261744,0.464710772,0.697674555,0.007598618,15.0724942,3.740434783,0.584349462,0
MSCI USA Value Weighted GR USD,0.25200339,0,MSCI USA Value Weighted GR USD,0.000538195,329.5288083,153.7865613,5777102371,73737978.86,0,0,0.807532087,0.64009231,5.777102371,0.073737979,5.38194708,1.537865613,0.792652479,0
MSCI United Kingdom 100% Hedged to USD Index,0.460942639,0,MSCI United Kingdom 100% Hedged to USD Index,0.00396332,243.9977359,9.790513834,24399762.22,238169.2191,0,0,0.72018739,0.523085184,0.024399762,0.000238169,39.63320368,0.097905138,0.726318165,0
MSCI World NR USD,0.312935576,0,MSCI World NR USD,0.00095583,370.8421049,1245.84585,936096003.9,13287064,0,0,0.786090055,0.913902033,0.936096004,0.013287064,9.558300706,12.4584585,1.16259203,0
MSCI World Quality Mix Index,0.312218086,0,MSCI World Quality Mix Index,0.004102832,147.1244829,1177.195219,33537577.12,235090.3103,0,1,0.497331491,0.293765321,0.033537577,0.00023509,41.02831918,11.77195219,0.59068313,0
MSCI World ex USA Diversified Multi-Factor Index,0.510852322,0,MSCI World ex USA Diversified Multi-Factor Index,0.001631277,181.4770463,212.4505929,910611848.8,6514354.049,0,0,0.744656637,0.473030042,0.910611849,0.006514354,16.3127678,2.124505929,0.635232426,0
MSCI World ex USA Enhanced Value Index,0.08305251,0,MSCI World ex USA Enhanced Value Index,0.002531145,186.2980774,356.2490119,444522742.9,3145489.848,0,0,0.715154211,0.465047625,0.444522743,0.00314549,25.31145006,3.562490119,0.650276008,0
MSCI World ex USA Investable Market Index,0.766675163,1,MSCI World ex USA Investable Market Index,0.001049465,142.6037417,2157.15415,2832590560,13525513.91,0,1,0.692542164,0.471549515,2.83259056,0.013525514,10.49464794,21.5715415,0.68089647,0
MSCI World ex USA Momentum Index,0.339092055,0,MSCI World ex USA Momentum Index,0.001721331,268.0018413,317.3359684,401824717.4,3951518.868,0,0,0.772371123,0.60439879,0.401824717,0.003951519,17.21331082,3.173359684,0.782523805,0
MSCI World ex USA Risk Weighted Index,0.983534602,1,MSCI World ex USA Risk Weighted Index,0.004665008,126.4925917,987.1581028,18481925.15,112870.9495,0,0,0.287380366,0.188844561,0.018481925,0.000112871,46.65007793,9.871581028,0.657124089,0
MSCI World ex USA Sector Neutral Quality Index,0.381779212,0,MSCI World ex USA Sector Neutral Quality Index,0.001141674,252.3973694,325.9090909,1644630960,15929064.09,0,0,0.721542593,0.503262721,1.64463096,0.015929064,11.41674392,3.259090909,0.697481655,0
MSCI World ex USA Select Value Momentum Blend Index,0.214452966,0,MSCI World ex USA Select Value Momentum Blend Index,0.00196541,49.06761877,312.8221344,336192809.7,649710.2285,0,0,1.050439584,0.854718047,0.33619281,0.00064971,19.65409899,3.128221344,0.813676541,0
MSCI World ex USA Small Cap Diversified MultiFactor Index,0.405964666,0,MSCI World ex USA Small Cap Diversified MultiFactor Index,0.003392259,171.7336644,715.9644269,121924025.4,803443.694,0,0,0.684274683,0.321148248,0.121924025,0.000803444,33.9225909,7.159644269,0.469326509,0
MV Brazil Small Cap NR USD,0.506883526,0,MV Brazil Small Cap NR USD,0.005856905,141.3902912,78.79282869,55898722.23,350143.06,0,0,0.734633814,0.722134543,0.055898722,0.000350143,58.56905444,0.787928287,0.982985712,1
MV Egypt NR USD,0.516848868,1,MV Egypt NR USD,0.019140153,172.1254213,29.44621514,22907906.17,173414.3065,0,0,0.554040875,0.507918352,0.022907906,0.000173414,191.4015283,0.294462151,0.916752491,1
MV GDP Africa NR USD,0.288029946,0,MV GDP Africa NR USD,0.004209727,139.1139863,85.03187251,42306951.76,238478.4104,0,0,0.683559591,0.494059904,0.042306952,0.000238478,42.09726742,0.850318725,0.722775176,1
MV Global Coal NR USD,0.454814951,0,MV Global Coal NR USD,0.003586642,432.7348526,28.53974895,26214850.7,475473.9088,0,0,0.762204845,0.507738448,0.026214851,0.000475474,35.86642245,0.28539749,0.666144346,1
MV Global Gaming NR USD,0.568681866,1,MV Global Gaming NR USD,0.00523565,651.7641338,46.60956175,42525633.9,977383.5855,0,0,0.625682675,0.436166547,0.042525634,0.000977384,52.35650116,0.466095618,0.697105042,1
MV Global Junior Gold Miners NR USD,0.538592405,1,MV Global Junior Gold Miners NR USD,0.000291845,2899.280304,84.98007968,5414023193,579884877.9,0,0,0.805915971,0.766450465,5.414023193,0.579884878,2.918451791,0.849800797,0.951030247,1
MV Global Unconventional Oil&Gas NR USD,0.388541368,0,MV Global Unconventional Oil&Gas NR USD,0.01130278,344.0543414,37.06772908,10099004.23,141477.0822,0,0,0.662337183,0.492610774,0.010099004,0.000141477,113.0277985,0.370677291,0.743746216,1
MV India Small Cap NR USD,,,MV India Small Cap NR USD,0.007657559,259.6907486,1.487804878,100333265.5,976403.3661,0,0,0.666748688,0.531981728,0.100333265,0.000976403,76.57559186,0.014878049,0.797874429,1
MV Indonesia NR USD,0.83841064,1,MV Indonesia NR USD,0.003635401,492.4656771,40.94820717,33244387.03,749521.3505,0,0,0.664988701,0.612024967,0.033244387,0.000749521,36.35401281,0.409482072,0.920353935,1
MV Russia Small Cap NR USD,0.511281434,0,MV Russia Small Cap NR USD,0.012748448,85.8033698,27.07968127,30409066.71,104948.3661,0,0,0.633882517,0.494903848,0.030409067,0.000104948,127.4844796,0.270796813,0.780750115,1
MV US Business Dvlpmnt Companies GR USD,0.313069273,0,MV US Business Dvlpmnt Companies GR USD,0.003593197,259.4366716,26.73306773,215099561.7,2154489.695,0,0,0.758598374,0.531322919,0.215099562,0.00215449,35.9319727,0.267330677,0.700400815,1
MV US Listed Biotech 25 NR USD,0.287914815,0,MV US Listed Biotech 25 NR USD,0.001305597,223.7762249,25.187251,438020255.8,3859908.568,0,0,0.820356194,0.614211426,0.438020256,0.003859909,13.05597056,0.25187251,0.748713097,1
MV US Listed Oil Services 25 NR USD,0.38526146,0,MV US Listed Oil Services 25 NR USD,0.001088057,4071.099174,25.2310757,507716490.8,79445525.51,0,0,0.98076557,0.808338205,0.507716491,0.079445526,10.8805684,0.252310757,0.82419105,1
MV US Listed Pharmaceutical 25 NR USD,0.268881214,0,MV US Listed Pharmaceutical 25 NR USD,0.001104269,406.9543044,25.86055777,221447263.2,3764914.845,0,0,0.767661861,0.65633729,0.221447263,0.003764915,11.04269169,0.258605578,0.854982283,1
MV US Listed Retail 25 NR USD,0.419858963,0,MV US Listed Retail 25 NR USD,0.001044869,495.1002895,25.99203187,133683250.2,2289982.559,0,0,0.719787893,0.595457692,0.13368325,0.002289983,10.44868629,0.259920319,0.827268279,1
MV US Listed Semiconductor 25 NR USD,0.443661092,0,MV US Listed Semiconductor 25 NR USD,0.00055778,6743.747799,25.88446215,2435457307,572958425.9,0,0,0.874837145,0.942076198,2.435457307,0.572958426,5.577797262,0.258844622,1.076858937,1
MV Vietnam NR USD,0.496238328,0,MV Vietnam NR USD,0.004100779,256.7832264,29.73306773,370035079.5,3723242.637,0,0,0.833027561,0.75876348,0.37003508,0.003723243,41.00778733,0.297330677,0.910850391,1
MVIS Global Video Gaming and eSports Index,0.273478649,0,MVIS Global Video Gaming and eSports Index,0.002262883,641.8340475,29.40239044,336692742.6,7437582.638,0,0,0.70484689,0.373233373,0.336692743,0.007437583,22.62882559,0.294023904,0.52952404,1
MVIS North America Energy Infrastructure Index,0.408528997,0,MVIS North America Energy Infrastructure Index,0.008433051,277.1690991,30.46575342,24655863.47,264997.5988,0,0,0.573362838,0.344391969,0.024655863,0.000264998,84.33050608,0.304657534,0.600652756,1
Market Vectors Gbl Agribusiness USD,0.25861496,0,Market Vectors Gbl Agribusiness USD,0.001659745,150.1094504,56.46215139,608454161.4,3714149.428,0,0,0.917785093,0.645109352,0.608454161,0.003714149,16.59744688,0.564621514,0.70289805,1
Market Vectors Global Oil Refiners Index,0.707815596,1,Market Vectors Global Oil Refiners Index,0.005428456,404.1186042,27.30278884,17941439.73,325614.8773,0,0,0.678204136,0.450894821,0.01794144,0.000325615,54.28456331,0.273027888,0.664836436,1
Market Vectors Global Uranium and Nuclear Energy USD,0.762002308,1,Market Vectors Global Uranium and Nuclear Energy USD,0.003944135,74.26620665,26.77290837,19044554.33,56653.91483,0,0,0.590603353,0.418066718,0.019044554,5.67E-05,39.44134721,0.267729084,0.707863774,1
MarketGrader China All-Cap Growth Leaders Index,0.753832603,1,MarketGrader China All-Cap Growth Leaders Index,0.002429546,117.6510496,204.5928144,39406457.91,207696.3492,0,0,0.555221956,0.326077429,0.039406458,0.000207696,24.29546024,2.045928144,0.587292028,1
MarketGrader India All-Cap Growth Leaders Index,0.575472794,1,MarketGrader India All-Cap Growth Leaders Index,0.007926374,144.1967096,2,69433713.09,463062.1769,0,0,0.737257489,0.539656462,0.069433713,0.000463062,79.26373556,0.02,0.731978271,1
Materials Select Sector SPDR,0.146796846,0,US Materials Sector,0.000495831,1527.045695,73.15514286,2866035679,221661572.3,1,1,0.942583929,0.670826307,2.866035679,0.221661572,4.958312808,0.731551429,0.711688675,1
Military Times Best for Vets Index,,0,Military Times Best for Vets Index,0.004676449,66.0887652,51.15019763,2053575.697,6218.671911,0,0,0.598252237,0.071470692,0.002053576,6.22E-06,46.76448855,0.511501976,0.119465817,1
Morningstar Dev Mkt ex-US Ft Tilt GR USD,0.070794559,0,Morningstar Dev Mkt ex-US Ft Tilt GR USD,0.002304145,108.5238651,3189.407115,639060501.5,2874472.156,0,0,0.63185758,0.380159725,0.639060502,0.002874472,23.04144785,31.89407115,0.601654133,1
Morningstar Developed Markets ex-North America Target Market Exposure Index,0.410470932,0,Morningstar Developed Markets ex-North America Target Market Exposure Index,0.001630746,369.8178305,1151.157205,1140866187,9559025.517,0,0,0.598502123,0.112165371,1.140866187,0.009559026,16.30745684,11.51157205,0.187410147,1
Morningstar Developed Markets ex-US Factor Tilt Hedged Index,0.24276114,0,Morningstar Developed Markets ex-US Factor Tilt Hedged Index,0.005779654,168.3386338,5.075098814,6589894.284,44351.74871,0,0,0.516979313,0.331356635,0.006589894,4.44E-05,57.79653881,0.050750988,0.640947571,1
Morningstar Dividend Leaders TR USD,0.255859648,0,Morningstar Dividend Leaders TR USD,0.000644559,166.0005981,99.13833992,1398558723,9135820.815,0,0,0.884074218,0.588408532,1.398558723,0.009135821,6.44559113,0.991383399,0.665564633,1
Morningstar Dividend Yield Focus TR,0.185736982,0,Morningstar Dividend Yield Focus TR,0.000488457,190.6659329,78.70355731,5993656014,45959548.06,0,0,0.985429185,0.751008712,5.993656014,0.045959548,4.884567412,0.787035573,0.762113325,1
Morningstar Emerging Markets Factor Tilt Hedged Index,0.192959099,0,Morningstar Emerging Markets Factor Tilt Hedged Index,0.006349314,108.1481932,5.015810277,3538792.444,17706.05438,0,0,0.618634958,0.324811917,0.003538792,1.77E-05,63.49313941,0.050158103,0.525046173,1
Morningstar Emg Mkts Factor Tilt NR USD,0.035610807,0,Morningstar Emg Mkts Factor Tilt NR USD,0.003058157,116.5247429,2323.173913,262001553,1255402.655,0,0,0.625517189,0.371113114,0.262001553,0.001255403,30.58156812,23.23173913,0.593290034,1
Morningstar Exponential Technologies Index,0.180534955,0,Morningstar Exponential Technologies Index,0.001346635,115.4029868,223.3596838,2554737702,11857417.44,0,0,0.827968697,0.608176159,2.554737702,0.011857417,13.46634711,2.233596838,0.734540039,1
Morningstar Gbl Upstream Ntl Res TR USD,0.015695402,0,Morningstar Gbl Upstream Ntl Res TR USD,0.001080892,178.5111332,189.5849802,3565237010,24737172.58,0,0,0.839925895,0.574394753,3.56523701,0.024737173,10.80892381,1.895849802,0.683863608,1
Morningstar Global ex-US Dividend Growth Index,0.108151134,0,Morningstar Global ex-US Dividend Growth Index,0.004757432,191.718879,445.3162055,93916579.57,760884.5756,0,0,0.713793136,0.517568435,0.09391658,0.000760885,47.57432023,4.453162055,0.725095842,1
Morningstar Global ex-US Moat Focus Index,0.506679088,0,Morningstar Global ex-US Moat Focus Index,0.003937751,135.7310298,79.00796813,57456020.64,338284.5805,0,0,0.647937974,0.43384057,0.057456021,0.000338285,39.37751473,0.790079681,0.669571144,1
Morningstar Minority Empowerment Index,0.265834319,0,Morningstar Minority Empowerment Index,0.010603366,330.7171984,177.9230769,7599538.715,100680.6585,0,0,0.632587445,,0.007599539,0.000100681,106.0336603,1.779230769,,1
Morningstar North America Renewable Energy Index,0.832402514,1,Morningstar North America Renewable Energy Index,0.003181814,289.6809207,55.64285714,2733312.5,31429.37581,0,0,0.737449826,0.447205496,0.002733313,3.14E-05,31.81814368,0.556428571,0.606421591,1
Morningstar Societal Development Index,0.926005992,1,Morningstar Societal Development Index,0.002940609,155.214262,146.097166,2992809.686,23450.87566,0,0,0.287938282,0.199519453,0.00299281,2.35E-05,29.4060866,1.46097166,0.692924372,1
Morningstar U.S. Dividend and Buyback Index,0.445135524,0,Morningstar U.S. Dividend and Buyback Index,0.001400573,420.0190902,356.1976285,27393475.41,353588.4537,0,1,0.683229371,0.349105828,0.027393475,0.000353588,14.00572716,3.561976285,0.510964316,1
Morningstar US Dividend Growth Index,0.157413762,0,Morningstar US Dividend Growth Index,0.000435917,209.4893684,449.3162055,11103965525,91253335.56,0,0,0.967645988,0.626989774,11.10396553,0.091253336,4.359170464,4.493162055,0.647953675,1
Morningstar US Dividend Valuation Index,0.236342288,0,Morningstar US Dividend Valuation Index,0.001404305,226.2972106,59.51394422,32164572.87,290735.8094,0,0,0.707839433,0.558917696,0.032164573,0.000290736,14.04304833,0.595139442,0.789610849,1
Morningstar US Mkt Factor Tilt TR USD,0.008731641,0,Morningstar US Mkt Factor Tilt TR USD,0.000921765,71.38933452,2896.498024,1284447544,3520709.265,0,0,0.691015717,0.479299081,1.284447544,0.003520709,9.217645129,28.96498024,0.69361531,1
Morningstar US Target Market Exposure Index,0.451867479,0,Morningstar US Target Market Exposure Index,0.001460196,378.7849931,660.027668,160896587.3,2095797.015,0,0,0.668380668,0.370607791,0.160896587,0.002095797,14.60196477,6.60027668,0.554486102,1
Morningstar Wide Moat Focus TR USD,0.238322363,0,Morningstar Wide Moat Focus TR USD,0.000596787,201.8981496,49.02788845,3341690401,25652983.28,0,0,0.887948133,0.610153604,3.341690401,0.025652983,5.967874164,0.490278884,0.687150049,1
Morningstar Women s Empowerment Index,0.864559054,1,Morningstar Women s Empowerment Index,0.005400637,83.99348088,181.7773279,8118324.21,32403.55783,0,0,0.356943308,0.209572064,0.008118324,3.24E-05,54.00637112,1.817773279,0.58712983,1
Motif Data Driven World Index,0.444361217,0,Motif Data Driven World Index,0.002174668,305.1494882,132.9723502,30706134.52,348449.1098,0,0,0.486891723,0.377451814,0.030706135,0.000348449,21.74667513,1.329723502,0.77522742,1
Motif Finance Reimagined Index,0.357534822,0,Motif Finance Reimagined Index,0.00209259,293.2798044,133.6451613,24804383.25,298127.495,0,0,0.4847291,0.428979512,0.024804383,0.000298127,20.92589596,1.336451613,0.884988155,1
Motif Human Evolution Index,0.481746947,0,Motif Human Evolution Index,0.002180657,319.5021833,132.0829493,31620131.76,354138.4934,0,0,0.684521585,0.721420427,0.031620132,0.000354138,21.80656766,1.320829493,1.05390457,1
Motif Manufacturing Revolution Index,0.449415505,0,Motif Manufacturing Revolution Index,0.001679776,397.1303028,135.0967742,20731643.32,256473.546,0,0,0.437189282,0.367635473,0.020731643,0.000256474,16.79776033,1.350967742,0.840906875,1
Motley Fool 100 index,0.204077638,0,Motley Fool 100 index,0.002900784,219.2354087,102.0750988,276323226.1,2296895.943,0,0,0.795064373,0.425956444,0.276323226,0.002296896,29.00784048,1.020750988,0.535750888,1
NASDAQ 100 Ex Technology TR USD,0.304264367,0,NASDAQ 100 Ex Technology TR USD,0.003943298,166.6643773,62.69960474,111966116.1,718512.3982,0,0,0.678311729,0.489277006,0.111966116,0.000718512,39.43297585,0.626996047,0.721315857,0
NASDAQ 100 Technology NTTR TR USD,0.497998604,0,NASDAQ 100 Technology NTTR TR USD,0.000895957,223.5498675,41.00395257,2749940827,23547617.34,0,0,0.872801257,0.728104595,2.749940827,0.023547617,8.959570242,0.410039526,0.834215796,0
NASDAQ AlphaDEX Eurozone Index,0.618648147,1,NASDAQ AlphaDEX Eurozone Index,0.012213652,139.09873,152.3794466,33776490.1,208653.5204,0,0,0.570652206,0.312209808,0.03377649,0.000208654,122.1365163,1.523794466,0.54711049,0
NASDAQ AlphaDEX Total US Market Index,,,NASDAQ AlphaDEX Total US Market Index,0.006765922,85.38302379,1200.565217,13973627.96,46086.95065,0,0,0.56555276,0.333180657,0.013973628,4.61E-05,67.65921977,12.00565217,0.589123916,0
